line_id,title,pony,prev_pony,prev_dialog,dialog,next_pony,next_dialog
724,Surf and/or Turf,Sweetie Belle,Sweetie Belle,Their claws are so awesome,[gasps] He did.,Sweetie Belle,Woo-hoo! We discovered our mission!
725,Surf and/or Turf,Sweetie Belle,Sweetie Belle,[gasps] He did.,Woo-hoo! We discovered our mission!,Sweetie Belle,We thought we'd get every creature together for a picnic on the beach.
726,Surf and/or Turf,Sweetie Belle,Sweetie Belle,Woo-hoo! We discovered our mission!,We thought we'd get every creature together for a picnic on the beach.,Sweetie Belle,Somepony needs our help?
727,Surf and/or Turf,Sweetie Belle,Sweetie Belle,We thought we'd get every creature together for a picnic on the beach.,Somepony needs our help?,Sweetie Belle,Ohhhh. I-I didn't know that.
728,Surf and/or Turf,Sweetie Belle,Sweetie Belle,Somepony needs our help?,Ohhhh. I-I didn't know that.,Sweetie Belle,Wow! That's almost... off the table!
729,Surf and/or Turf,Sweetie Belle,Sweetie Belle,Ohhhh. I-I didn't know that.,Wow! That's almost... off the table!,Sweetie Belle,"You really don't need to come with us, Twilight. We can take care of this mission just fine on our own."
730,Surf and/or Turf,Sweetie Belle,Sweetie Belle,Wow! That's almost... off the table!,"You really don't need to come with us, Twilight. We can take care of this mission just fine on our own.",Sweetie Belle,Ugh!
731,Surf and/or Turf,Sweetie Belle,Sweetie Belle,"You really don't need to come with us, Twilight. We can take care of this mission just fine on our own.",Ugh!,Sweetie Belle,"I don't know if I'd like being a Hippogriff. Part bird, part pony..."
732,Surf and/or Turf,Sweetie Belle,Sweetie Belle,Ugh!,"I don't know if I'd like being a Hippogriff. Part bird, part pony...",Sweetie Belle,All right. So what kind of cutie mark-related friendship problem do you think we're supposed to solve.
733,Surf and/or Turf,Sweetie Belle,Sweetie Belle,"I don't know if I'd like being a Hippogriff. Part bird, part pony...",All right. So what kind of cutie mark-related friendship problem do you think we're supposed to solve.,Sweetie Belle,...we just ended up confusing you more. It's all our fault.
734,Surf and/or Turf,Sweetie Belle,Sweetie Belle,All right. So what kind of cutie mark-related friendship problem do you think we're supposed to solve.,...we just ended up confusing you more. It's all our fault.,Sweetie Belle,But how do we know exactly who we're supposed to help?
735,Surf and/or Turf,Sweetie Belle,Sweetie Belle,...we just ended up confusing you more. It's all our fault.,But how do we know exactly who we're supposed to help?,Sweetie Belle,"Well, your dad's certainly... outgoing, isn't he?"
736,Surf and/or Turf,Sweetie Belle,Sweetie Belle,But how do we know exactly who we're supposed to help?,"Well, your dad's certainly... outgoing, isn't he?",Sweetie Belle,"Wait, stop."
737,Surf and/or Turf,Sweetie Belle,Sweetie Belle,"Well, your dad's certainly... outgoing, isn't he?","Wait, stop.",Sweetie Belle,What's that wonderful sound?
738,Surf and/or Turf,Sweetie Belle,Sweetie Belle,"Wait, stop.",What's that wonderful sound?,Sweetie Belle,Woo-hoo! Yeah! Awesome! I love this!
739,Surf and/or Turf,Sweetie Belle,Sweetie Belle,What's that wonderful sound?,Woo-hoo! Yeah! Awesome! I love this!,Sweetie Belle,This is absolutely the best place ever! You are so lucky!
740,Surf and/or Turf,Sweetie Belle,Sweetie Belle,Woo-hoo! Yeah! Awesome! I love this!,This is absolutely the best place ever! You are so lucky!,Sweetie Belle,You have a problem?!
741,Surf and/or Turf,Sweetie Belle,Sweetie Belle,This is absolutely the best place ever! You are so lucky!,You have a problem?!,Sweetie Belle,Guess that means we're officially done here. I hope you come visit your sister in Equestria.
742,Surf and/or Turf,Sweetie Belle,Sweetie Belle,You have a problem?!,Guess that means we're officially done here. I hope you come visit your sister in Equestria.,Sweetie Belle,Shhh! It's rude to ask a question like that!
743,Surf and/or Turf,Sweetie Belle,Sweetie Belle,Guess that means we're officially done here. I hope you come visit your sister in Equestria.,Shhh! It's rude to ask a question like that!,,
744,"Testing Testing 1, 2, 3",Sweetie Belle,,,U!,Sweetie Belle,Unicorn!
745,"Testing Testing 1, 2, 3",Sweetie Belle,Sweetie Belle,U!,Unicorn!,,
746,The Break Up Break Down,Sweetie Belle,,,Could it be...?,Sweetie Belle,"[gasps] ""Sweetie Belle""!"
747,The Break Up Break Down,Sweetie Belle,Sweetie Belle,Could it be...?,"[gasps] ""Sweetie Belle""!",Sweetie Belle,It seems like everypony's got somepony special but us.
748,The Break Up Break Down,Sweetie Belle,Sweetie Belle,"[gasps] ""Sweetie Belle""!",It seems like everypony's got somepony special but us.,Sweetie Belle,It was all a mix-up?!
749,The Break Up Break Down,Sweetie Belle,Sweetie Belle,It seems like everypony's got somepony special but us.,It was all a mix-up?!,Sweetie Belle,"[chomp] [reading] ""Happy Hearts and Hooves Day, Sugar Belle. Meet me<U+0097>"""
750,The Break Up Break Down,Sweetie Belle,Sweetie Belle,It was all a mix-up?!,"[chomp] [reading] ""Happy Hearts and Hooves Day, Sugar Belle. Meet me<U+0097>""",Sweetie Belle,That's okay. I bet it felt good to get it out though.
751,The Break Up Break Down,Sweetie Belle,Sweetie Belle,"[chomp] [reading] ""Happy Hearts and Hooves Day, Sugar Belle. Meet me<U+0097>""",That's okay. I bet it felt good to get it out though.,Sweetie Belle,But that doesn't make any sense!
752,The Break Up Break Down,Sweetie Belle,Sweetie Belle,That's okay. I bet it felt good to get it out though.,But that doesn't make any sense!,Sweetie Belle,But I can't stand having a secret admirer who's too scared to tell me who he is!
753,The Break Up Break Down,Sweetie Belle,Sweetie Belle,But that doesn't make any sense!,But I can't stand having a secret admirer who's too scared to tell me who he is!,Sweetie Belle,"Oh, it's funny. I've been sitting here feeling sorry for myself for not having a special pony on Hearts and Hooves Day. But remembering all the fun we had, I think I have two special ponies <U+0096> my two best friends."
754,The Break Up Break Down,Sweetie Belle,Sweetie Belle,But I can't stand having a secret admirer who's too scared to tell me who he is!,"Oh, it's funny. I've been sitting here feeling sorry for myself for not having a special pony on Hearts and Hooves Day. But remembering all the fun we had, I think I have two special ponies <U+0096> my two best friends.",Sweetie Belle,Sugar Belle is so lucky to have a non-secret admirer like Big Mac.
755,The Break Up Break Down,Sweetie Belle,Sweetie Belle,"Oh, it's funny. I've been sitting here feeling sorry for myself for not having a special pony on Hearts and Hooves Day. But remembering all the fun we had, I think I have two special ponies <U+0096> my two best friends.",Sugar Belle is so lucky to have a non-secret admirer like Big Mac.,Sweetie Belle,"Oh, well. At least the barn's looking great for Big Mac's date."
756,The Break Up Break Down,Sweetie Belle,Sweetie Belle,Sugar Belle is so lucky to have a non-secret admirer like Big Mac.,"Oh, well. At least the barn's looking great for Big Mac's date.",Sweetie Belle,"[to Snips and Snails] Happy Hearts and Hooves Day! Did you boys happen to send any packages to me recently? It's okay to say no! I won't be offended! [whispering] Please say no, please say no, please say no."
757,The Break Up Break Down,Sweetie Belle,Sweetie Belle,"Oh, well. At least the barn's looking great for Big Mac's date.","[to Snips and Snails] Happy Hearts and Hooves Day! Did you boys happen to send any packages to me recently? It's okay to say no! I won't be offended! [whispering] Please say no, please say no, please say no.",Sweetie Belle,Somepony certainly went through a lot of trouble for me! On Hearts and Hooves Day!
758,The Break Up Break Down,Sweetie Belle,Sweetie Belle,"[to Snips and Snails] Happy Hearts and Hooves Day! Did you boys happen to send any packages to me recently? It's okay to say no! I won't be offended! [whispering] Please say no, please say no, please say no.",Somepony certainly went through a lot of trouble for me! On Hearts and Hooves Day!,Sweetie Belle,But we worked so hard on this chart. I think we've almost cracked it. If you could just<U+0097>
759,The Break Up Break Down,Sweetie Belle,Sweetie Belle,Somepony certainly went through a lot of trouble for me! On Hearts and Hooves Day!,But we worked so hard on this chart. I think we've almost cracked it. If you could just<U+0097>,,
760,The Cart Before the Ponies,Sweetie Belle,,,"[yawns] [groans] Rarity, the sun's not even up yet.",Sweetie Belle,Uh... how early?
761,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"[yawns] [groans] Rarity, the sun's not even up yet.",Uh... how early?,Sweetie Belle,You mean my hooves.
762,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,Uh... how early?,You mean my hooves.,Sweetie Belle,"Actually, I was sorta thinking of something more... traditional?"
763,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,You mean my hooves.,"Actually, I was sorta thinking of something more... traditional?",Sweetie Belle,You? Second in most creative? To whom?!
764,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"Actually, I was sorta thinking of something more... traditional?",You? Second in most creative? To whom?!,Sweetie Belle,And I can win the award for most traditional!
765,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,You? Second in most creative? To whom?!,And I can win the award for most traditional!,Sweetie Belle,"I just think these old carts look so cool! But I guess you and Applejack will probably win the award for the most traditional, huh?"
766,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,And I can win the award for most traditional!,"I just think these old carts look so cool! But I guess you and Applejack will probably win the award for the most traditional, huh?",Sweetie Belle,Wow! Have you seen what the carts used to look like in the olden days?
767,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"I just think these old carts look so cool! But I guess you and Applejack will probably win the award for the most traditional, huh?",Wow! Have you seen what the carts used to look like in the olden days?,Sweetie Belle,Me too!
768,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,Wow! Have you seen what the carts used to look like in the olden days?,Me too!,Sweetie Belle,"Um, Miss Cheerilee? That sounds a bit over our heads."
769,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,Me too!,"Um, Miss Cheerilee? That sounds a bit over our heads.",Sweetie Belle,"Wow. Uh, Rarity, I didn't know you'd be this excited."
770,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"Um, Miss Cheerilee? That sounds a bit over our heads.","Wow. Uh, Rarity, I didn't know you'd be this excited.",Sweetie Belle,"I'm sure they meant ""our"" carts. Like, the team cart, right?"
771,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"Wow. Uh, Rarity, I didn't know you'd be this excited.","I'm sure they meant ""our"" carts. Like, the team cart, right?",Sweetie Belle,"Well, it doesn't have to be yellow. But I really do love the old-timey style. Like this."
772,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"I'm sure they meant ""our"" carts. Like, the team cart, right?","Well, it doesn't have to be yellow. But I really do love the old-timey style. Like this.",Sweetie Belle,How about a nice yellow fringe on top?
773,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"Well, it doesn't have to be yellow. But I really do love the old-timey style. Like this.",How about a nice yellow fringe on top?,Sweetie Belle,"Okay, so I sketched out some of my ideas."
774,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,How about a nice yellow fringe on top?,"Okay, so I sketched out some of my ideas.",Sweetie Belle,Plus it's hard to speak up to older ponies.
775,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"Okay, so I sketched out some of my ideas.",Plus it's hard to speak up to older ponies.,Sweetie Belle,"The Derby was supposed to be for us, not the three of you! Now you've ruined it for everypony!"
776,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,Plus it's hard to speak up to older ponies.,"The Derby was supposed to be for us, not the three of you! Now you've ruined it for everypony!",Sweetie Belle,"First they built the carts, now they're gonna drive them?!"
777,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"The Derby was supposed to be for us, not the three of you! Now you've ruined it for everypony!","First they built the carts, now they're gonna drive them?!",Sweetie Belle,Sure! The race is the best part!
778,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"First they built the carts, now they're gonna drive them?!",Sure! The race is the best part!,Sweetie Belle,"Thanks, everypony. We couldn't have done it without you."
779,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,Sure! The race is the best part!,"Thanks, everypony. We couldn't have done it without you.",Sweetie Belle,Doesn't look like any of us ended up with what we wanted.
780,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"Thanks, everypony. We couldn't have done it without you.",Doesn't look like any of us ended up with what we wanted.,Sweetie Belle,"[sighs] Rarity's definitely made the biggest, boldest cart anypony's ever seen."
781,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,Doesn't look like any of us ended up with what we wanted.,"[sighs] Rarity's definitely made the biggest, boldest cart anypony's ever seen.",Sweetie Belle,[sighs] Right... Wonderful...
782,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,"[sighs] Rarity's definitely made the biggest, boldest cart anypony's ever seen.",[sighs] Right... Wonderful...,Sweetie Belle,But we're supposed to be doing this together!
783,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,[sighs] Right... Wonderful...,But we're supposed to be doing this together!,Sweetie Belle,Right.
784,The Cart Before the Ponies,Sweetie Belle,Sweetie Belle,But we're supposed to be doing this together!,Right.,,
785,The Cutie Mark Chronicles,Sweetie Belle,,,Aw. That was such a sweet story!,Sweetie Belle,"[gulp] Are you sure about this, Scootaloo? I've never even heard of a pony zip lining before."
786,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,Aw. That was such a sweet story!,"[gulp] Are you sure about this, Scootaloo? I've never even heard of a pony zip lining before.",Sweetie Belle,Oh!
787,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,"[gulp] Are you sure about this, Scootaloo? I've never even heard of a pony zip lining before.",Oh!,Sweetie Belle,Plan B?
788,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,Oh!,Plan B?,Sweetie Belle,"Maybe we should do something less dangerous, like pillow testing or flower sniffing."
789,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,Plan B?,"Maybe we should do something less dangerous, like pillow testing or flower sniffing.",Sweetie Belle,That's a great safe idea.
790,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,"Maybe we should do something less dangerous, like pillow testing or flower sniffing.",That's a great safe idea.,Sweetie Belle,Of course!
791,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,That's a great safe idea.,Of course!,Sweetie Belle,Aah! Uuh!
792,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,Of course!,Aah! Uuh!,Sweetie Belle,"Maybe my sister knows where she is. Bye, Fluttershy!"
793,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,Aah! Uuh!,"Maybe my sister knows where she is. Bye, Fluttershy!",Sweetie Belle,Rarity!
794,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,"Maybe my sister knows where she is. Bye, Fluttershy!",Rarity!,Sweetie Belle,"We're happy for you, Twilight."
795,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,Rarity!,"We're happy for you, Twilight.",Sweetie Belle,"Oh, come on. She's just being Pinkie Pie."
796,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,"We're happy for you, Twilight.","Oh, come on. She's just being Pinkie Pie.",Sweetie Belle,Of course! Most of the fillies at school already have theirs.
797,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,"Oh, come on. She's just being Pinkie Pie.",Of course! Most of the fillies at school already have theirs.,Sweetie Belle,"Well, we're sort of looking for Rainbow Dash, so we can hear how she got her cutie mark."
798,The Cutie Mark Chronicles,Sweetie Belle,Sweetie Belle,Of course! Most of the fillies at school already have theirs.,"Well, we're sort of looking for Rainbow Dash, so we can hear how she got her cutie mark.",,
799,The Cutie Pox,Sweetie Belle,,,"Um, Apple Bloom... what is it?",Sweetie Belle,I'm so hungry.
800,The Cutie Pox,Sweetie Belle,Sweetie Belle,"Um, Apple Bloom... what is it?",I'm so hungry.,Sweetie Belle,Or lack of a cutie mark!
801,The Cutie Pox,Sweetie Belle,Sweetie Belle,I'm so hungry.,Or lack of a cutie mark!,Sweetie Belle,A treat from Sugarcube Corner will cheer you up.
802,The Cutie Pox,Sweetie Belle,Sweetie Belle,Or lack of a cutie mark!,A treat from Sugarcube Corner will cheer you up.,Sweetie Belle,I know just what you need to put the bloom back on your apple.
803,The Cutie Pox,Sweetie Belle,Sweetie Belle,A treat from Sugarcube Corner will cheer you up.,I know just what you need to put the bloom back on your apple.,Sweetie Belle,"That bowling sure was fun, even if all I got was gutter balls."
804,The Cutie Pox,Sweetie Belle,Sweetie Belle,I know just what you need to put the bloom back on your apple.,"That bowling sure was fun, even if all I got was gutter balls.",Sweetie Belle,Yeah!
805,The Cutie Pox,Sweetie Belle,Sweetie Belle,"That bowling sure was fun, even if all I got was gutter balls.",Yeah!,Sweetie Belle,But there are three of us.
806,The Cutie Pox,Sweetie Belle,Sweetie Belle,Yeah!,But there are three of us.,Sweetie Belle,"[muffled] Whooo! [spits out bag] I mean, yaay!"
807,The Cutie Pox,Sweetie Belle,Sweetie Belle,But there are three of us.,"[muffled] Whooo! [spits out bag] I mean, yaay!",Sweetie Belle,"You're too kind, Apple Bloom."
808,The Cutie Pox,Sweetie Belle,Sweetie Belle,"[muffled] Whooo! [spits out bag] I mean, yaay!","You're too kind, Apple Bloom.",Sweetie Belle,Two cutie marks?
809,The Cutie Pox,Sweetie Belle,Sweetie Belle,"You're too kind, Apple Bloom.",Two cutie marks?,Sweetie Belle,Our friend is the most...
810,The Cutie Pox,Sweetie Belle,Sweetie Belle,Two cutie marks?,Our friend is the most...,Sweetie Belle,Apple Bloom!
811,The Cutie Pox,Sweetie Belle,Sweetie Belle,Our friend is the most...,Apple Bloom!,Sweetie Belle,Yeah! So what if your talent is potion making?
812,The Cutie Pox,Sweetie Belle,Sweetie Belle,Apple Bloom!,Yeah! So what if your talent is potion making?,Sweetie Belle,The Bowling Dolls! That's it!
813,The Cutie Pox,Sweetie Belle,Sweetie Belle,Yeah! So what if your talent is potion making?,The Bowling Dolls! That's it!,Sweetie Belle,Or is it a ring? Are you a jewelry maker?
814,The Cutie Pox,Sweetie Belle,Sweetie Belle,The Bowling Dolls! That's it!,Or is it a ring? Are you a jewelry maker?,Sweetie Belle,"Wow, Apple Bloom, that's amazing!"
815,The Cutie Pox,Sweetie Belle,Sweetie Belle,Or is it a ring? Are you a jewelry maker?,"Wow, Apple Bloom, that's amazing!",,
816,The Fault in Our Cutie Marks,Sweetie Belle,,,Correction <U+0096> she needs to know about this! I bet she'll want to write a whole book about the very first griffon to get a cutie mark of her own!,Sweetie Belle,So Scootaloo's keeping Petunia busy like you asked. What did you two want to talk about?
817,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,Correction <U+0096> she needs to know about this! I bet she'll want to write a whole book about the very first griffon to get a cutie mark of her own!,So Scootaloo's keeping Petunia busy like you asked. What did you two want to talk about?,Sweetie Belle,Unsettling?
818,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,So Scootaloo's keeping Petunia busy like you asked. What did you two want to talk about?,Unsettling?,Sweetie Belle,"Now, Scootaloo, you do know there will always be challenges? Someday, somepony might even come to us with a problem that even we can't handle. Like, say..."
819,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,Unsettling?,"Now, Scootaloo, you do know there will always be challenges? Someday, somepony might even come to us with a problem that even we can't handle. Like, say...",Sweetie Belle,Ha! Exactly! Like a griffon. But that's just crazy talk.
820,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"Now, Scootaloo, you do know there will always be challenges? Someday, somepony might even come to us with a problem that even we can't handle. Like, say...",Ha! Exactly! Like a griffon. But that's just crazy talk.,Sweetie Belle,Is that really a griffon?
821,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,Ha! Exactly! Like a griffon. But that's just crazy talk.,Is that really a griffon?,Sweetie Belle,"I guess we've gotta ask her, but aren't griffons supposed to be kind of mean and cranky?"
822,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,Is that really a griffon?,"I guess we've gotta ask her, but aren't griffons supposed to be kind of mean and cranky?",Sweetie Belle,Excited? But whatever for?
823,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"I guess we've gotta ask her, but aren't griffons supposed to be kind of mean and cranky?",Excited? But whatever for?,Sweetie Belle,"Uh, not exactly."
824,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,Excited? But whatever for?,"Uh, not exactly.",Sweetie Belle,"Though I'm pretty sure it doesn't happen to griffons. Or if it does, we've never ever heard of it."
825,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"Uh, not exactly.","Though I'm pretty sure it doesn't happen to griffons. Or if it does, we've never ever heard of it.",Sweetie Belle,"What she wants... It's not possible, right?"
826,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"Though I'm pretty sure it doesn't happen to griffons. Or if it does, we've never ever heard of it.","What she wants... It's not possible, right?",Sweetie Belle,"Crusaders, this is terrible! Gabby really believed in us. And now, we're gonna let her down."
827,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"What she wants... It's not possible, right?","Crusaders, this is terrible! Gabby really believed in us. And now, we're gonna let her down.",Sweetie Belle,"Um, I think maybe that could've been clearer."
828,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"Crusaders, this is terrible! Gabby really believed in us. And now, we're gonna let her down.","Um, I think maybe that could've been clearer.",Sweetie Belle,She's still going. Anypony know if griffons ever get tired?
829,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"Um, I think maybe that could've been clearer.",She's still going. Anypony know if griffons ever get tired?,Sweetie Belle,Aaaaand... she's off again.
830,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,She's still going. Anypony know if griffons ever get tired?,Aaaaand... she's off again.,Sweetie Belle,"Say, is there some kind of spell you can whip up to make her mark appear?"
831,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,Aaaaand... she's off again.,"Say, is there some kind of spell you can whip up to make her mark appear?",Sweetie Belle,Or how about singing? I just love to sing! La-la-la-la!
832,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"Say, is there some kind of spell you can whip up to make her mark appear?",Or how about singing? I just love to sing! La-la-la-la!,Sweetie Belle,"Gabby, we're your friends. Why in Equestria are you running away from us?"
833,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,Or how about singing? I just love to sing! La-la-la-la!,"Gabby, we're your friends. Why in Equestria are you running away from us?",Sweetie Belle,I'm just sorry we couldn't come through for you.
834,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"Gabby, we're your friends. Why in Equestria are you running away from us?",I'm just sorry we couldn't come through for you.,Sweetie Belle,"Even us. How did it feel when you showed up with that fake mark, and the three of us thought we'd actually helped you?"
835,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,I'm just sorry we couldn't come through for you.,"Even us. How did it feel when you showed up with that fake mark, and the three of us thought we'd actually helped you?",Sweetie Belle,Guess we'll never know for sure unless we give it a try.
836,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"Even us. How did it feel when you showed up with that fake mark, and the three of us thought we'd actually helped you?",Guess we'll never know for sure unless we give it a try.,Sweetie Belle,You may not be able to get a cutie mark...
837,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,Guess we'll never know for sure unless we give it a try.,You may not be able to get a cutie mark...,Sweetie Belle,"And so have we! Scootaloo, you're pretty amazing. Even though things looked bleak, you still found a way to help Gabby in the end."
838,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,You may not be able to get a cutie mark...,"And so have we! Scootaloo, you're pretty amazing. Even though things looked bleak, you still found a way to help Gabby in the end.",Sweetie Belle,"But since we are the Cutie Mark Crusaders, we made you one anyway. Behold!"
839,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"And so have we! Scootaloo, you're pretty amazing. Even though things looked bleak, you still found a way to help Gabby in the end.","But since we are the Cutie Mark Crusaders, we made you one anyway. Behold!",Sweetie Belle,This makes no sense. Gabby didn't come in and show you her mark?
840,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"But since we are the Cutie Mark Crusaders, we made you one anyway. Behold!",This makes no sense. Gabby didn't come in and show you her mark?,Sweetie Belle,Like a racer at the starting line You're chomping at the bit
841,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,This makes no sense. Gabby didn't come in and show you her mark?,Like a racer at the starting line You're chomping at the bit,Sweetie Belle,I thought we could help anypony.
842,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,Like a racer at the starting line You're chomping at the bit,I thought we could help anypony.,Sweetie Belle,We just can't figure out what one thing you're supposed to do.
843,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,I thought we could help anypony.,We just can't figure out what one thing you're supposed to do.,Sweetie Belle,"Gabby's special purpose can't be everything, right?"
844,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,We just can't figure out what one thing you're supposed to do.,"Gabby's special purpose can't be everything, right?",Sweetie Belle,What? You got your mark after all! Even though we couldn't find your purpose? But<U+0096> What? Huh?! How?!
845,The Fault in Our Cutie Marks,Sweetie Belle,Sweetie Belle,"Gabby's special purpose can't be everything, right?",What? You got your mark after all! Even though we couldn't find your purpose? But<U+0096> What? Huh?! How?!,,
846,The One Where Pinkie Pie Knows,Sweetie Belle,,,Heard any good gossip today?,Sweetie Belle,Ooh! I want a flamingo!
847,The One Where Pinkie Pie Knows,Sweetie Belle,Sweetie Belle,Heard any good gossip today?,Ooh! I want a flamingo!,,
848,The Return of Harmony Part 1,Sweetie Belle,,,And a snake tail!,Sweetie Belle,Evil!
849,The Return of Harmony Part 1,Sweetie Belle,Sweetie Belle,And a snake tail!,Evil!,Sweetie Belle,"It's not chaos, you dodo!"
850,The Return of Harmony Part 1,Sweetie Belle,Sweetie Belle,Evil!,"It's not chaos, you dodo!",Sweetie Belle,Is not!
851,The Return of Harmony Part 1,Sweetie Belle,Sweetie Belle,"It's not chaos, you dodo!",Is not!,Sweetie Belle,Evil!
852,The Return of Harmony Part 1,Sweetie Belle,Sweetie Belle,Is not!,Evil!,Sweetie Belle,That's not a word!
853,The Return of Harmony Part 1,Sweetie Belle,Sweetie Belle,Evil!,That's not a word!,,
854,The Show Stoppers,Sweetie Belle,,,Break a leg!,Sweetie Belle,"No, no, no. You see, in the theater it's considered bad luck to say ""good luck"". So you say ""break a leg"" instead."
855,The Show Stoppers,Sweetie Belle,Sweetie Belle,Break a leg!,"No, no, no. You see, in the theater it's considered bad luck to say ""good luck"". So you say ""break a leg"" instead.",Sweetie Belle,And I'm in charge of...
856,The Show Stoppers,Sweetie Belle,Sweetie Belle,"No, no, no. You see, in the theater it's considered bad luck to say ""good luck"". So you say ""break a leg"" instead.",And I'm in charge of...,Sweetie Belle,Why does everypony always think I'm gonna sing?
857,The Show Stoppers,Sweetie Belle,Sweetie Belle,And I'm in charge of...,Why does everypony always think I'm gonna sing?,Sweetie Belle,Me too. You think we're ready?
858,The Show Stoppers,Sweetie Belle,Sweetie Belle,Why does everypony always think I'm gonna sing?,Me too. You think we're ready?,Sweetie Belle,Back on stage? No.
859,The Show Stoppers,Sweetie Belle,Sweetie Belle,Me too. You think we're ready?,Back on stage? No.,Sweetie Belle,Tiger taming!
860,The Show Stoppers,Sweetie Belle,Sweetie Belle,Back on stage? No.,Tiger taming!,Sweetie Belle,Yeah! Sure we can.
861,The Show Stoppers,Sweetie Belle,Sweetie Belle,Tiger taming!,Yeah! Sure we can.,Sweetie Belle,"We're just borrowing them for the talent show. Don't worry, sis. I promise we'll bring them back."
862,The Show Stoppers,Sweetie Belle,Sweetie Belle,Yeah! Sure we can.,"We're just borrowing them for the talent show. Don't worry, sis. I promise we'll bring them back.",Sweetie Belle,Trust me on this one.
863,The Show Stoppers,Sweetie Belle,Sweetie Belle,"We're just borrowing them for the talent show. Don't worry, sis. I promise we'll bring them back.",Trust me on this one.,Sweetie Belle,"Yeah. Instructions on how to use six wooden planks, four-by-eight plywood, a box of nails, four cans of paint, and four brushes."
864,The Show Stoppers,Sweetie Belle,Sweetie Belle,Trust me on this one.,"Yeah. Instructions on how to use six wooden planks, four-by-eight plywood, a box of nails, four cans of paint, and four brushes.",Sweetie Belle,Me too. Um... so what are we doing again?
