line_id,title,pony,prev_pony,prev_dialog,dialog,next_pony,next_dialog
427,Three's A Crowd,Discord,Discord,"Fluttershy had mentioned that those two were getting together today. Mm-hm. How wonderful for them both. It is so rare that those two get to see one another. I don't know about you, but I sometimes wonder how close they could actually be. All those years apart before being reunited?","And if they're not, this rare opportunity to focus on their friendship will certainly bring them closer. Unless...",Discord,Disturb them? I wouldn't dream of it. Not when I have two such dear friends of my own who have already offered to take care of me. And at such peril! This flu of mine is highly- [snorts] [sneezes] contagious.
428,Three's A Crowd,Discord,Discord,"And if they're not, this rare opportunity to focus on their friendship will certainly bring them closer. Unless...",Disturb them? I wouldn't dream of it. Not when I have two such dear friends of my own who have already offered to take care of me. And at such peril! This flu of mine is highly- [snorts] [sneezes] contagious.,Discord,"Oh, dear, dear Princesses, I'm sorry to say that I'm sick. [hacks] Blue flu."
429,Three's A Crowd,Discord,Discord,Disturb them? I wouldn't dream of it. Not when I have two such dear friends of my own who have already offered to take care of me. And at such peril! This flu of mine is highly- [snorts] [sneezes] contagious.,"Oh, dear, dear Princesses, I'm sorry to say that I'm sick. [hacks] Blue flu.",Discord,"Indeed. How would Twilight nurse me back to health if she were sick too? You will be letting me stay at your place until I'm all better, won't you?"
430,Three's A Crowd,Discord,Discord,"Oh, dear, dear Princesses, I'm sorry to say that I'm sick. [hacks] Blue flu.","Indeed. How would Twilight nurse me back to health if she were sick too? You will be letting me stay at your place until I'm all better, won't you?",Discord,"But taking in the sick and the desperate - isn't that what Fluttershy would do? Isn't 'helping' something that friends do for friends? Unless, of course, you're really saying that you're not my friend."
431,Three's A Crowd,Discord,Discord,"Indeed. How would Twilight nurse me back to health if she were sick too? You will be letting me stay at your place until I'm all better, won't you?","But taking in the sick and the desperate - isn't that what Fluttershy would do? Isn't 'helping' something that friends do for friends? Unless, of course, you're really saying that you're not my friend.",Discord,"Oh, how elated I am to hear that. Shall the three of us head back to your place? I don't want to get anypony else sick."
432,Three's A Crowd,Discord,Discord,"But taking in the sick and the desperate - isn't that what Fluttershy would do? Isn't 'helping' something that friends do for friends? Unless, of course, you're really saying that you're not my friend.","Oh, how elated I am to hear that. Shall the three of us head back to your place? I don't want to get anypony else sick.",Discord,Carry me?
433,Three's A Crowd,Discord,Discord,"Oh, how elated I am to hear that. Shall the three of us head back to your place? I don't want to get anypony else sick.",Carry me?,Discord,"Oh, poo."
434,Three's A Crowd,Discord,Discord,Carry me?,"Oh, poo.",Discord,"Just knowing that I have a good friend like you to take care of me has made me feel better already. I'll be fine here on my own. Oh, just before you go, just a little small request."
435,Three's A Crowd,Discord,Discord,"Oh, poo.","Just knowing that I have a good friend like you to take care of me has made me feel better already. I'll be fine here on my own. Oh, just before you go, just a little small request.",Discord,A little glass of water please A fresh pressed hanky if I sneeze Some tea with honey from the bees Whenever you can brew it
436,Three's A Crowd,Discord,Discord,"Just knowing that I have a good friend like you to take care of me has made me feel better already. I'll be fine here on my own. Oh, just before you go, just a little small request.",A little glass of water please A fresh pressed hanky if I sneeze Some tea with honey from the bees Whenever you can brew it,Discord,And while I get a little rest A teeny tiny small request Some codfish oil for my chest Poured from a crystal cruet
437,Three's A Crowd,Discord,Discord,A little glass of water please A fresh pressed hanky if I sneeze Some tea with honey from the bees Whenever you can brew it,And while I get a little rest A teeny tiny small request Some codfish oil for my chest Poured from a crystal cruet,Discord,I'll be grateful for your charity Until the bitter end Because I've heard that tenderness Is what you lend an ailing friend
438,Three's A Crowd,Discord,Discord,And while I get a little rest A teeny tiny small request Some codfish oil for my chest Poured from a crystal cruet,I'll be grateful for your charity Until the bitter end Because I've heard that tenderness Is what you lend an ailing friend,Discord,"Well, of course I'm sick. The blue skin? These sneezes? Could somebody find me a fainting couch?"
439,Three's A Crowd,Discord,Discord,I'll be grateful for your charity Until the bitter end Because I've heard that tenderness Is what you lend an ailing friend,"Well, of course I'm sick. The blue skin? These sneezes? Could somebody find me a fainting couch?",Discord,There is one way...
440,Three's A Crowd,Discord,Discord,"Well, of course I'm sick. The blue skin? These sneezes? Could somebody find me a fainting couch?",There is one way...,Discord,"[sniffing] No, not a ""what"", but a ""who"", dear."
441,Three's A Crowd,Discord,Discord,There is one way...,"[sniffing] No, not a ""what"", but a ""who"", dear.",Discord,"Slipped my mind. On a hill at the very edge of Equestria, there grows an exquisite magic flower. Pick the flower as it drops its petals at sunset. Then you can make a magical soothing elixir to cure the blue flu."
442,Three's A Crowd,Discord,Discord,"[sniffing] No, not a ""what"", but a ""who"", dear.","Slipped my mind. On a hill at the very edge of Equestria, there grows an exquisite magic flower. Pick the flower as it drops its petals at sunset. Then you can make a magical soothing elixir to cure the blue flu.",Discord,[sneezes] [sniffs] Oh...
443,Three's A Crowd,Discord,Discord,"Slipped my mind. On a hill at the very edge of Equestria, there grows an exquisite magic flower. Pick the flower as it drops its petals at sunset. Then you can make a magical soothing elixir to cure the blue flu.",[sneezes] [sniffs] Oh...,,
444,To Where and Back Again - Part 1,Discord,,,"You know whenever ponies talk about powerful magic, they always leave me out. If I weren't so evolved, I might decide to take it personally. Well, isn't this quite the combination of secondary characters? Where are Twilight and the girls?",Discord,Shall I continue?
445,To Where and Back Again - Part 1,Discord,Discord,"You know whenever ponies talk about powerful magic, they always leave me out. If I weren't so evolved, I might decide to take it personally. Well, isn't this quite the combination of secondary characters? Where are Twilight and the girls?",Shall I continue?,Discord,[hushed] They took Fluttershy?
446,To Where and Back Again - Part 1,Discord,Discord,Shall I continue?,[hushed] They took Fluttershy?,Discord,[menacingly] Where?
447,To Where and Back Again - Part 1,Discord,Discord,[hushed] They took Fluttershy?,[menacingly] Where?,Discord,"Odd. I was trying to take us right to Fluttershy, but there is no Fluttershy."
448,To Where and Back Again - Part 1,Discord,Discord,[menacingly] Where?,"Odd. I was trying to take us right to Fluttershy, but there is no Fluttershy.",,
449,To Where and Back Again - Part 2,Discord,,,"Not exactly great and powerful, but effective.",Discord,This seems like one of those moments where we need a plan.
450,To Where and Back Again - Part 2,Discord,Discord,"Not exactly great and powerful, but effective.",This seems like one of those moments where we need a plan.,Discord,"Oh, you keep saying that, but I haven't seen an actual changeling since we got into this hive."
451,To Where and Back Again - Part 2,Discord,Discord,This seems like one of those moments where we need a plan.,"Oh, you keep saying that, but I haven't seen an actual changeling since we got into this hive.",Discord,[defeated] Okay.
452,To Where and Back Again - Part 2,Discord,Discord,"Oh, you keep saying that, but I haven't seen an actual changeling since we got into this hive.",[defeated] Okay.,Discord,"Yes, but when the throne is destroyed, I'll be able to rip the very fabric of reality to save our friends, while you'll still be a self-absorbed, below-average illusionist!"
453,To Where and Back Again - Part 2,Discord,Discord,[defeated] Okay.,"Yes, but when the throne is destroyed, I'll be able to rip the very fabric of reality to save our friends, while you'll still be a self-absorbed, below-average illusionist!",Discord,I don't suppose you brought any throne-destroying tools along with these useless sideshow props.
454,To Where and Back Again - Part 2,Discord,Discord,"Yes, but when the throne is destroyed, I'll be able to rip the very fabric of reality to save our friends, while you'll still be a self-absorbed, below-average illusionist!",I don't suppose you brought any throne-destroying tools along with these useless sideshow props.,Discord,"[sarcastic] Well, that's reassuring."
455,To Where and Back Again - Part 2,Discord,Discord,I don't suppose you brought any throne-destroying tools along with these useless sideshow props.,"[sarcastic] Well, that's reassuring.",Discord,I haven't walked that far in a millennia!
456,To Where and Back Again - Part 2,Discord,Discord,"[sarcastic] Well, that's reassuring.",I haven't walked that far in a millennia!,Discord,"Well, it's decent chaos. I don't know if I'd call it ""total""."
457,To Where and Back Again - Part 2,Discord,Discord,I haven't walked that far in a millennia!,"Well, it's decent chaos. I don't know if I'd call it ""total"".",Discord,"Oh, I don't know how any of you manage not being able to disappear and reappear whenever you want!"
458,To Where and Back Again - Part 2,Discord,Discord,"Well, it's decent chaos. I don't know if I'd call it ""total"".","Oh, I don't know how any of you manage not being able to disappear and reappear whenever you want!",Discord,"Well, that's a terrible plan. How are we even supposed to get to the hive?"
459,To Where and Back Again - Part 2,Discord,Discord,"Oh, I don't know how any of you manage not being able to disappear and reappear whenever you want!","Well, that's a terrible plan. How are we even supposed to get to the hive?",Discord,"Why are you here again? I mean, it's not like you're going to stop the changelings by pulling a rabbit out of a hat. At least my magic can do something."
460,To Where and Back Again - Part 2,Discord,Discord,"Well, that's a terrible plan. How are we even supposed to get to the hive?","Why are you here again? I mean, it's not like you're going to stop the changelings by pulling a rabbit out of a hat. At least my magic can do something.",Discord,"That's all very nice, but really a waste of time. We have me. And what else could we possibly need?"
461,To Where and Back Again - Part 2,Discord,Discord,"Why are you here again? I mean, it's not like you're going to stop the changelings by pulling a rabbit out of a hat. At least my magic can do something.","That's all very nice, but really a waste of time. We have me. And what else could we possibly need?",Discord,"[laughs] Oh, that's adorable. But you see, unlike you, I can do anything."
462,To Where and Back Again - Part 2,Discord,Discord,"That's all very nice, but really a waste of time. We have me. And what else could we possibly need?","[laughs] Oh, that's adorable. But you see, unlike you, I can do anything.",Discord,Are we sure that I'll get my magic back when we destroy this throne thingy?
463,To Where and Back Again - Part 2,Discord,Discord,"[laughs] Oh, that's adorable. But you see, unlike you, I can do anything.",Are we sure that I'll get my magic back when we destroy this throne thingy?,Discord,Ugh. I really think we need a new code word!
464,To Where and Back Again - Part 2,Discord,Discord,Are we sure that I'll get my magic back when we destroy this throne thingy?,Ugh. I really think we need a new code word!,Discord,[blows] A what?
465,To Where and Back Again - Part 2,Discord,Discord,Ugh. I really think we need a new code word!,[blows] A what?,Discord,"[taps microphone] Hello, changelings and changelettes! Believe me, I was just as surprised as you are that I'm here! When I heard that I'd be playing for a bunch of changelings, I was beside myself! Then I realized, it was just one of you."
466,To Where and Back Again - Part 2,Discord,Discord,[blows] A what?,"[taps microphone] Hello, changelings and changelettes! Believe me, I was just as surprised as you are that I'm here! When I heard that I'd be playing for a bunch of changelings, I was beside myself! Then I realized, it was just one of you.",Discord,"Well, if you think that you can do any better, be my guest!"
467,To Where and Back Again - Part 2,Discord,Discord,"[taps microphone] Hello, changelings and changelettes! Believe me, I was just as surprised as you are that I'm here! When I heard that I'd be playing for a bunch of changelings, I was beside myself! Then I realized, it was just one of you.","Well, if you think that you can do any better, be my guest!",Discord,It is certainly a pleasure to have such dedicated fans. I'll have to come back with some new material after I rescue Fluttershy.
468,To Where and Back Again - Part 2,Discord,Discord,"Well, if you think that you can do any better, be my guest!",It is certainly a pleasure to have such dedicated fans. I'll have to come back with some new material after I rescue Fluttershy.,Discord,Fluttershy!
469,To Where and Back Again - Part 2,Discord,Discord,It is certainly a pleasure to have such dedicated fans. I'll have to come back with some new material after I rescue Fluttershy.,Fluttershy!,Discord,You certainly are. And I should probably help you get free. But... oh-ho-ho-ho-ho...
470,To Where and Back Again - Part 2,Discord,Discord,Fluttershy!,You certainly are. And I should probably help you get free. But... oh-ho-ho-ho-ho...,Discord,But you are obviously not Fluttershy!
471,To Where and Back Again - Part 2,Discord,Discord,You certainly are. And I should probably help you get free. But... oh-ho-ho-ho-ho...,But you are obviously not Fluttershy!,Discord,"I mean, I'm separated from the group and just happen to come across the one pony I care most about? I can smell this setup a mile away."
472,To Where and Back Again - Part 2,Discord,Discord,But you are obviously not Fluttershy!,"I mean, I'm separated from the group and just happen to come across the one pony I care most about? I can smell this setup a mile away.",Discord,"Normally, I'm the most distracting thing I can think of, but without magic..."
473,To Where and Back Again - Part 2,Discord,Discord,"I mean, I'm separated from the group and just happen to come across the one pony I care most about? I can smell this setup a mile away.","Normally, I'm the most distracting thing I can think of, but without magic...",Discord,"Oh, come on!"
474,To Where and Back Again - Part 2,Discord,Discord,"Normally, I'm the most distracting thing I can think of, but without magic...","Oh, come on!",Discord,Splendid idea! Now who's ready for some celebratory tea at Fluttershy's?!
475,To Where and Back Again - Part 2,Discord,Discord,"Oh, come on!",Splendid idea! Now who's ready for some celebratory tea at Fluttershy's?!,Discord,So I'm able to rip the very fabric of reality again.
476,To Where and Back Again - Part 2,Discord,Discord,Splendid idea! Now who's ready for some celebratory tea at Fluttershy's?!,So I'm able to rip the very fabric of reality again.,Discord,"Actually, I was going to say a couple of those illusions were slightly above average. If you ever need a little chaos in your act, let me know."
477,To Where and Back Again - Part 2,Discord,Discord,So I'm able to rip the very fabric of reality again.,"Actually, I was going to say a couple of those illusions were slightly above average. If you ever need a little chaos in your act, let me know.",Discord,"Oh, well. If at first you don't succeed..."
478,To Where and Back Again - Part 2,Discord,Discord,"Actually, I was going to say a couple of those illusions were slightly above average. If you ever need a little chaos in your act, let me know.","Oh, well. If at first you don't succeed...",Discord,"Oh, this is so strange. We're here and that's there, and I clearly meant for us to be there and not here."
479,To Where and Back Again - Part 2,Discord,Discord,"Oh, well. If at first you don't succeed...","Oh, this is so strange. We're here and that's there, and I clearly meant for us to be there and not here.",Discord,[hushed] They took Fluttershy?
480,To Where and Back Again - Part 2,Discord,Discord,"Oh, this is so strange. We're here and that's there, and I clearly meant for us to be there and not here.",[hushed] They took Fluttershy?,Discord,Fluttershy?
481,To Where and Back Again - Part 2,Discord,Discord,[hushed] They took Fluttershy?,Fluttershy?,Discord,"[nervous laugh] But, seriously, this isn't the toughest crowd I've ever been in front of. But it's definitely the easiest to bug!"
482,To Where and Back Again - Part 2,Discord,Discord,Fluttershy?,"[nervous laugh] But, seriously, this isn't the toughest crowd I've ever been in front of. But it's definitely the easiest to bug!",,
483,Twilight's Kingdom - Part 1,Discord,,,I have done nothing of the sort!,Discord,My ears were burning.
484,Twilight's Kingdom - Part 1,Discord,Discord,I have done nothing of the sort!,My ears were burning.,Discord,"Oh, just a bit of light reading before I head off on my extremely important mission. I suppose you all know that I've been tasked to capture a certain escapee."
485,Twilight's Kingdom - Part 1,Discord,Discord,My ears were burning.,"Oh, just a bit of light reading before I head off on my extremely important mission. I suppose you all know that I've been tasked to capture a certain escapee.",Discord,"You're right, Spike. It is a big deal. Seems I possess a magic that gives me quite an important role in Equestria. Maybe they should make me an Alicorn princess."
486,Twilight's Kingdom - Part 1,Discord,Discord,"Oh, just a bit of light reading before I head off on my extremely important mission. I suppose you all know that I've been tasked to capture a certain escapee.","You're right, Spike. It is a big deal. Seems I possess a magic that gives me quite an important role in Equestria. Maybe they should make me an Alicorn princess.",Discord,Mmwah! Mmwah!
487,Twilight's Kingdom - Part 1,Discord,Discord,"You're right, Spike. It is a big deal. Seems I possess a magic that gives me quite an important role in Equestria. Maybe they should make me an Alicorn princess.",Mmwah! Mmwah!,Discord,"Oh, I never dream of such things. Ask Princess Luna."
488,Twilight's Kingdom - Part 1,Discord,Discord,Mmwah! Mmwah!,"Oh, I never dream of such things. Ask Princess Luna.",Discord,"Yes, yes, yes, of course. It's just that I couldn't help but notice that Twilight hasn't yet opened this little chest of hers. I-I-It got me thinking, what if what's locked inside is something that could help her prove her royal worth? I only bring it up because she said that she's been feeling like her role as a princess doesn't equate to much."
489,Twilight's Kingdom - Part 1,Discord,Discord,"Oh, I never dream of such things. Ask Princess Luna.","Yes, yes, yes, of course. It's just that I couldn't help but notice that Twilight hasn't yet opened this little chest of hers. I-I-It got me thinking, what if what's locked inside is something that could help her prove her royal worth? I only bring it up because she said that she's been feeling like her role as a princess doesn't equate to much.",Discord,"[mock sadness] Oh, my. Is eavesdropping not the way you're supposed to find out what your best pals are up to? Woe is me. Will I ever learn the intricate nuances of being a good friend?"
490,Twilight's Kingdom - Part 1,Discord,Discord,"Yes, yes, yes, of course. It's just that I couldn't help but notice that Twilight hasn't yet opened this little chest of hers. I-I-It got me thinking, what if what's locked inside is something that could help her prove her royal worth? I only bring it up because she said that she's been feeling like her role as a princess doesn't equate to much.","[mock sadness] Oh, my. Is eavesdropping not the way you're supposed to find out what your best pals are up to? Woe is me. Will I ever learn the intricate nuances of being a good friend?",Discord,"[clears throat] Well in any case, I suppose now is as good a time as any for me to make my exit."
491,Twilight's Kingdom - Part 1,Discord,Discord,"[mock sadness] Oh, my. Is eavesdropping not the way you're supposed to find out what your best pals are up to? Woe is me. Will I ever learn the intricate nuances of being a good friend?","[clears throat] Well in any case, I suppose now is as good a time as any for me to make my exit.",Discord,"Oopsie-doopsie, I almost left with the little journal you've all been keeping. What a fascinating read. Haven't you girls just learned so much? I've bookmarked a few of the more interesting passages. You really should take a look! [to Fluttershy, hushed] We're still on for tea later, aren't we, Fluttershy?"
492,Twilight's Kingdom - Part 1,Discord,Discord,"[clears throat] Well in any case, I suppose now is as good a time as any for me to make my exit.","Oopsie-doopsie, I almost left with the little journal you've all been keeping. What a fascinating read. Haven't you girls just learned so much? I've bookmarked a few of the more interesting passages. You really should take a look! [to Fluttershy, hushed] We're still on for tea later, aren't we, Fluttershy?",Discord,"[singsong] Well, I'll bring the cucumber sandwiches...!"
493,Twilight's Kingdom - Part 1,Discord,Discord,"Oopsie-doopsie, I almost left with the little journal you've all been keeping. What a fascinating read. Haven't you girls just learned so much? I've bookmarked a few of the more interesting passages. You really should take a look! [to Fluttershy, hushed] We're still on for tea later, aren't we, Fluttershy?","[singsong] Well, I'll bring the cucumber sandwiches...!",Discord,As a bird.
494,Twilight's Kingdom - Part 1,Discord,Discord,"[singsong] Well, I'll bring the cucumber sandwiches...!",As a bird.,Discord,Surprise!
495,Twilight's Kingdom - Part 1,Discord,Discord,As a bird.,Surprise!,Discord,"[laughs] Oh, you're talking about me, I presume?"
496,Twilight's Kingdom - Part 1,Discord,Discord,Surprise!,"[laughs] Oh, you're talking about me, I presume?",Discord,"Tirek, I presume?"
497,Twilight's Kingdom - Part 1,Discord,Discord,"[laughs] Oh, you're talking about me, I presume?","Tirek, I presume?",,
498,Twilight's Kingdom - Part 2,Discord,,,[shivers] That can't be right.,Discord,Haven't you girls just learned so much?
499,Twilight's Kingdom - Part 2,Discord,Discord,[shivers] That can't be right.,Haven't you girls just learned so much?,Discord,"[laughs] Oh, you're talking about me, I presume?"
500,Twilight's Kingdom - Part 2,Discord,Discord,Haven't you girls just learned so much?,"[laughs] Oh, you're talking about me, I presume?",Discord,"Wait a minute, where's my throne?!"
501,Twilight's Kingdom - Part 2,Discord,Discord,"[laughs] Oh, you're talking about me, I presume?","Wait a minute, where's my throne?!",Discord,"Tirek tricked me into believing that he could offer me something more valuable than friendship. But there is nothing worth more. I see that now. He lied when he said that this medallion was given as a sign of gratitude and loyalty. But when I say that it is a sign of our true friendship, I am telling the truth."
502,Twilight's Kingdom - Part 2,Discord,Discord,"Wait a minute, where's my throne?!","Tirek tricked me into believing that he could offer me something more valuable than friendship. But there is nothing worth more. I see that now. He lied when he said that this medallion was given as a sign of gratitude and loyalty. But when I say that it is a sign of our true friendship, I am telling the truth.",Discord,"Thank you, Twilight. [to Fluttershy, hushed] I'm sorry."
503,Twilight's Kingdom - Part 2,Discord,Discord,"Tirek tricked me into believing that he could offer me something more valuable than friendship. But there is nothing worth more. I see that now. He lied when he said that this medallion was given as a sign of gratitude and loyalty. But when I say that it is a sign of our true friendship, I am telling the truth.","Thank you, Twilight. [to Fluttershy, hushed] I'm sorry.",Discord,"[muffled] Oh, but you are, Fluttershy. You're the pony that taught me that friendship is magic. I had magic and friendship, and now I don't have either."
504,Twilight's Kingdom - Part 2,Discord,Discord,"Thank you, Twilight. [to Fluttershy, hushed] I'm sorry.","[muffled] Oh, but you are, Fluttershy. You're the pony that taught me that friendship is magic. I had magic and friendship, and now I don't have either.",Discord,[weakly] I didn't. I truly didn't.
505,Twilight's Kingdom - Part 2,Discord,Discord,"[muffled] Oh, but you are, Fluttershy. You're the pony that taught me that friendship is magic. I had magic and friendship, and now I don't have either.",[weakly] I didn't. I truly didn't.,Discord,[weakly] But you said this was a sign of your gratitude and loyalty. A gift from someone close to you.
506,Twilight's Kingdom - Part 2,Discord,Discord,[weakly] I didn't. I truly didn't.,[weakly] But you said this was a sign of your gratitude and loyalty. A gift from someone close to you.,Discord,You did.
507,Twilight's Kingdom - Part 2,Discord,Discord,[weakly] But you said this was a sign of your gratitude and loyalty. A gift from someone close to you.,You did.,Discord,"If Twilight has magic to give, it will be yours. Soon there won't be a Pegasus, Earth pony or unicorn who will be able to stand up against us."
508,Twilight's Kingdom - Part 2,Discord,Discord,You did.,"If Twilight has magic to give, it will be yours. Soon there won't be a Pegasus, Earth pony or unicorn who will be able to stand up against us.",Discord,"Oh, we were. But Tirek offered me so much more than just tea parties. Surely you saw this coming."
509,Twilight's Kingdom - Part 2,Discord,Discord,"If Twilight has magic to give, it will be yours. Soon there won't be a Pegasus, Earth pony or unicorn who will be able to stand up against us.","Oh, we were. But Tirek offered me so much more than just tea parties. Surely you saw this coming.",Discord,"[chuckles] Yes, well, I suppose not."
510,Twilight's Kingdom - Part 2,Discord,Discord,"Oh, we were. But Tirek offered me so much more than just tea parties. Surely you saw this coming.","[chuckles] Yes, well, I suppose not.",Discord,Ta-da!
511,Twilight's Kingdom - Part 2,Discord,Discord,"[chuckles] Yes, well, I suppose not.",Ta-da!,Discord,"And her little dragon, too."
512,Twilight's Kingdom - Part 2,Discord,Discord,Ta-da!,"And her little dragon, too.",Discord,"Shining Armor, why, whatever are you doing here?"
513,Twilight's Kingdom - Part 2,Discord,Discord,"And her little dragon, too.","Shining Armor, why, whatever are you doing here?",Discord,"You meant our will, didn't you?"
514,Twilight's Kingdom - Part 2,Discord,Discord,"Shining Armor, why, whatever are you doing here?","You meant our will, didn't you?",Discord,"Oh, my! I do love a good accessory. I suppose that's Rarity's influence."
515,Twilight's Kingdom - Part 2,Discord,Discord,"You meant our will, didn't you?","Oh, my! I do love a good accessory. I suppose that's Rarity's influence.",Discord,Nothing. Carry on.
516,Twilight's Kingdom - Part 2,Discord,Discord,"Oh, my! I do love a good accessory. I suppose that's Rarity's influence.",Nothing. Carry on.,Discord,I just needed some assurance that you truly considered this a team effort. And now I have it.
517,Twilight's Kingdom - Part 2,Discord,Discord,Nothing. Carry on.,I just needed some assurance that you truly considered this a team effort. And now I have it.,Discord,Or perhaps these things just take time.
518,Twilight's Kingdom - Part 2,Discord,Discord,I just needed some assurance that you truly considered this a team effort. And now I have it.,Or perhaps these things just take time.,Discord,I did. I imagine they'll be your last decent meal for quite some time.
519,Twilight's Kingdom - Part 2,Discord,Discord,Or perhaps these things just take time.,I did. I imagine they'll be your last decent meal for quite some time.,Discord,"Oh, no, I haven't touched that one yet."
520,Twilight's Kingdom - Part 2,Discord,Discord,I did. I imagine they'll be your last decent meal for quite some time.,"Oh, no, I haven't touched that one yet.",,
521,What About Discord?,Discord,,,Of course none of this would've happened if I hadn't encouraged everypony not to invite you this weekend.,Discord,"Well, I don't know about the rest of you, but I feel we've been pretty exhaustive in our attempts to recreate every single detail of our previous encounter."
522,What About Discord?,Discord,Discord,Of course none of this would've happened if I hadn't encouraged everypony not to invite you this weekend.,"Well, I don't know about the rest of you, but I feel we've been pretty exhaustive in our attempts to recreate every single detail of our previous encounter.",Discord,"Well, perhaps we should have another look at the data we've collected. [gasps] Of course! There is one last variable that we haven't accounted for."
523,What About Discord?,Discord,Discord,"Well, I don't know about the rest of you, but I feel we've been pretty exhaustive in our attempts to recreate every single detail of our previous encounter.","Well, perhaps we should have another look at the data we've collected. [gasps] Of course! There is one last variable that we haven't accounted for.",Discord,You!
524,What About Discord?,Discord,Discord,"Well, perhaps we should have another look at the data we've collected. [gasps] Of course! There is one last variable that we haven't accounted for.",You!,Discord,"You weren't there observing us. No matter how hard we try, we can't possibly recreate our weekend of fun exactly as it happened because you'll always be watching, and you weren't there."
525,What About Discord?,Discord,Discord,You!,"You weren't there observing us. No matter how hard we try, we can't possibly recreate our weekend of fun exactly as it happened because you'll always be watching, and you weren't there.",Discord,It has only served to prove that moments of levity and bonding between friends simply cannot be recreated so that others might share in the experience.
526,What About Discord?,Discord,Discord,"You weren't there observing us. No matter how hard we try, we can't possibly recreate our weekend of fun exactly as it happened because you'll always be watching, and you weren't there.",It has only served to prove that moments of levity and bonding between friends simply cannot be recreated so that others might share in the experience.,Discord,"Hi, Twilight! The gang mentioned we'd all be hanging out together today!"
527,What About Discord?,Discord,Discord,It has only served to prove that moments of levity and bonding between friends simply cannot be recreated so that others might share in the experience.,"Hi, Twilight! The gang mentioned we'd all be hanging out together today!",Discord,No? Nothing?
528,What About Discord?,Discord,Discord,"Hi, Twilight! The gang mentioned we'd all be hanging out together today!",No? Nothing?,Discord,"Certainly we can all agree that Princess Twilight learned a valuable lesson here <U+0096> that even she can have feelings of jealousy, that she should recognize said feelings rather than trying to pretend that she doesn't have them. Mm-hmm. Did I get the tiniest bit of glee out of watching her try to recreate our weekend of fun in the name of science? Oh, most definitely! But what's important here is that it was never my intent to make Twilight feel jealous. That's something that the old me would have tried to do. Orange you glad I've changed?"
529,What About Discord?,Discord,Discord,No? Nothing?,"Certainly we can all agree that Princess Twilight learned a valuable lesson here <U+0096> that even she can have feelings of jealousy, that she should recognize said feelings rather than trying to pretend that she doesn't have them. Mm-hmm. Did I get the tiniest bit of glee out of watching her try to recreate our weekend of fun in the name of science? Oh, most definitely! But what's important here is that it was never my intent to make Twilight feel jealous. That's something that the old me would have tried to do. Orange you glad I've changed?",Discord,Better?
530,What About Discord?,Discord,Discord,"Certainly we can all agree that Princess Twilight learned a valuable lesson here <U+0096> that even she can have feelings of jealousy, that she should recognize said feelings rather than trying to pretend that she doesn't have them. Mm-hmm. Did I get the tiniest bit of glee out of watching her try to recreate our weekend of fun in the name of science? Oh, most definitely! But what's important here is that it was never my intent to make Twilight feel jealous. That's something that the old me would have tried to do. Orange you glad I've changed?",Better?,Discord,Of course not. That whole jealousy thing was just a happy accident.
531,What About Discord?,Discord,Discord,Better?,Of course not. That whole jealousy thing was just a happy accident.,Discord,"I said, Orange you glad I've changed?"
532,What About Discord?,Discord,Discord,Of course not. That whole jealousy thing was just a happy accident.,"I said, Orange you glad I've changed?",Discord,"Orange! Like the ones at the Applejack farm! I-I mean, from this weekend!"
533,What About Discord?,Discord,Discord,"I said, Orange you glad I've changed?","Orange! Like the ones at the Applejack farm! I-I mean, from this weekend!",Discord,W-W-What's so funny?
534,What About Discord?,Discord,Discord,"Orange! Like the ones at the Applejack farm! I-I mean, from this weekend!",W-W-What's so funny?,Discord,I-I-I don't get it. Somepony want to tell me what's so hilarious? Anypony? Hello?!
535,What About Discord?,Discord,Discord,W-W-What's so funny?,I-I-I don't get it. Somepony want to tell me what's so hilarious? Anypony? Hello?!,Discord,"I'm talking to you! You! And-and you and you! W-W-What's funny about spells? I mean, really, I don't get it, I feel left out and I feel really bad about that..."
536,What About Discord?,Discord,Discord,I-I-I don't get it. Somepony want to tell me what's so hilarious? Anypony? Hello?!,"I'm talking to you! You! And-and you and you! W-W-What's funny about spells? I mean, really, I don't get it, I feel left out and I feel really bad about that...",Discord,"No-no-no-no-no, this is barely room temperature! Gar<e7>on! Gar<e7>on, over here!"
537,What About Discord?,Discord,Discord,"I'm talking to you! You! And-and you and you! W-W-What's funny about spells? I mean, really, I don't get it, I feel left out and I feel really bad about that...","No-no-no-no-no, this is barely room temperature! Gar<e7>on! Gar<e7>on, over here!",Discord,"Well, I didn't think that they should interrupt you. But now I see that we should have. Oh, I feel just terrible."
538,What About Discord?,Discord,Discord,"No-no-no-no-no, this is barely room temperature! Gar<e7>on! Gar<e7>on, over here!","Well, I didn't think that they should interrupt you. But now I see that we should have. Oh, I feel just terrible.",Discord,"A little to the left! No, my left! A little bit more... Oh, no, no, no, no, no, a little more right!"
539,What About Discord?,Discord,Discord,"Well, I didn't think that they should interrupt you. But now I see that we should have. Oh, I feel just terrible.","A little to the left! No, my left! A little bit more... Oh, no, no, no, no, no, a little more right!",Discord,I'm just sorry that all this bonding happened while you were holed up in your castle.
540,What About Discord?,Discord,Discord,"A little to the left! No, my left! A little bit more... Oh, no, no, no, no, no, a little more right!",I'm just sorry that all this bonding happened while you were holed up in your castle.,Discord,One change to the equation could ruin the experiment. Twilight said so herself. Anything stand out as being different? Anything at all?
