line_id,title,pony,prev_pony,prev_dialog,dialog,next_pony,next_dialog
203,Princess Twilight Sparkle - Part 2,Princess Celestia,Princess Celestia,I do not know where they are. But I do know that it is a mystery you will not be solving alone.,"Luna, I will not fight you! You must lower the moon! It is your duty!",Princess Celestia,"We have managed to discover the only means by which we can defeat Discord and free the citizens of Equestria. Even without these elements, the Tree of Harmony will possess a powerful magic. As long as that magic remains, it will continue to control and contain all that grows here."
204,Princess Twilight Sparkle - Part 2,Princess Celestia,Princess Celestia,"Luna, I will not fight you! You must lower the moon! It is your duty!","We have managed to discover the only means by which we can defeat Discord and free the citizens of Equestria. Even without these elements, the Tree of Harmony will possess a powerful magic. As long as that magic remains, it will continue to control and contain all that grows here.",Princess Celestia,The Elements of Harmony.
205,Princess Twilight Sparkle - Part 2,Princess Celestia,Princess Celestia,"We have managed to discover the only means by which we can defeat Discord and free the citizens of Equestria. Even without these elements, the Tree of Harmony will possess a powerful magic. As long as that magic remains, it will continue to control and contain all that grows here.",The Elements of Harmony.,Princess Celestia,"[gasp] Play time is over for you, Discord."
206,Princess Twilight Sparkle - Part 2,Princess Celestia,Princess Celestia,The Elements of Harmony.,"[gasp] Play time is over for you, Discord.",Princess Celestia,"Play time is over for you, Discord!"
207,Princess Twilight Sparkle - Part 2,Princess Celestia,Princess Celestia,"[gasp] Play time is over for you, Discord.","Play time is over for you, Discord!",Princess Celestia,"Citizens of Equestria, it is no longer with a heavy heart but with great joy that I raise the summer sun. For this celebration now represents not the defeat of Nightmare Moon, but the return of my sister, Princess Luna."
208,Princess Twilight Sparkle - Part 2,Princess Celestia,Princess Celestia,"Play time is over for you, Discord!","Citizens of Equestria, it is no longer with a heavy heart but with great joy that I raise the summer sun. For this celebration now represents not the defeat of Nightmare Moon, but the return of my sister, Princess Luna.",Princess Celestia,"Oh, dear sister. I am sorry, but you have given me no choice but to use these."
209,Princess Twilight Sparkle - Part 2,Princess Celestia,Princess Celestia,"Citizens of Equestria, it is no longer with a heavy heart but with great joy that I raise the summer sun. For this celebration now represents not the defeat of Nightmare Moon, but the return of my sister, Princess Luna.","Oh, dear sister. I am sorry, but you have given me no choice but to use these.",Princess Celestia,We know how difficult it must have been for you to give up the Elements. It took great courage to relinquish them.
210,Princess Twilight Sparkle - Part 2,Princess Celestia,Princess Celestia,"Oh, dear sister. I am sorry, but you have given me no choice but to use these.",We know how difficult it must have been for you to give up the Elements. It took great courage to relinquish them.,Princess Celestia,"[voice over] Even without these elements, the Tree of Harmony will possess a powerful magic. As long as that magic remains, it will continue to control and contain all that grows here."
211,Princess Twilight Sparkle - Part 2,Princess Celestia,Princess Celestia,We know how difficult it must have been for you to give up the Elements. It took great courage to relinquish them.,"[voice over] Even without these elements, the Tree of Harmony will possess a powerful magic. As long as that magic remains, it will continue to control and contain all that grows here.",,
212,School Daze - Part 1,Princess Celestia,,,"[giggles] Oh, Twilight. You were my star pupil. If anyone knows how to run a school, it's you.",Princess Celestia,"I think a school of friendship is a wonderful idea, Twilight! I'll help in any way I can."
213,School Daze - Part 1,Princess Celestia,Princess Celestia,"[giggles] Oh, Twilight. You were my star pupil. If anyone knows how to run a school, it's you.","I think a school of friendship is a wonderful idea, Twilight! I'll help in any way I can.",Princess Celestia,It really d<U+0097>
214,School Daze - Part 1,Princess Celestia,Princess Celestia,"I think a school of friendship is a wonderful idea, Twilight! I'll help in any way I can.",It really d<U+0097>,Princess Celestia,"Oh, well, that's<U+0097>"
215,School Daze - Part 1,Princess Celestia,Princess Celestia,It really d<U+0097>,"Oh, well, that's<U+0097>",Princess Celestia,That's a very<U+0097>
216,School Daze - Part 1,Princess Celestia,Princess Celestia,"Oh, well, that's<U+0097>",That's a very<U+0097>,Princess Celestia,"Actually, there is. The EEA guidebook is very specific about how to run a school."
217,School Daze - Part 1,Princess Celestia,Princess Celestia,That's a very<U+0097>,"Actually, there is. The EEA guidebook is very specific about how to run a school.",Princess Celestia,"Not even a princess can do whatever she likes when it comes to shaping young pony minds. The EEA ensures that whether it's unicorns studying magic, Pegasi learning weather, or Earth ponies researching agriculture, all schools are held to the same high standard. They'll need to approve your plan before you can move forward."
218,School Daze - Part 1,Princess Celestia,Princess Celestia,"Actually, there is. The EEA guidebook is very specific about how to run a school.","Not even a princess can do whatever she likes when it comes to shaping young pony minds. The EEA ensures that whether it's unicorns studying magic, Pegasi learning weather, or Earth ponies researching agriculture, all schools are held to the same high standard. They'll need to approve your plan before you can move forward.",Princess Celestia,Of course not. You've never run a school before. The Equestria Education Association is a board of learned ponies that oversee every school in Equestria.
219,School Daze - Part 1,Princess Celestia,Princess Celestia,"Not even a princess can do whatever she likes when it comes to shaping young pony minds. The EEA ensures that whether it's unicorns studying magic, Pegasi learning weather, or Earth ponies researching agriculture, all schools are held to the same high standard. They'll need to approve your plan before you can move forward.",Of course not. You've never run a school before. The Equestria Education Association is a board of learned ponies that oversee every school in Equestria.,,
220,School Daze - Part 2,Princess Celestia,,,"Hold on, please! I'm sure Princess Twilight Sparkle has a good explanation for all of this.",Princess Celestia,"Please, everycreature! If you can just explain what happened..."
221,School Daze - Part 2,Princess Celestia,Princess Celestia,"Hold on, please! I'm sure Princess Twilight Sparkle has a good explanation for all of this.","Please, everycreature! If you can just explain what happened...",Princess Celestia,"Find the students quickly, Twilight, or I fear our world will be at war!"
222,School Daze - Part 2,Princess Celestia,Princess Celestia,"Please, everycreature! If you can just explain what happened...","Find the students quickly, Twilight, or I fear our world will be at war!",Princess Celestia,Twilight! I was so relieved to get your letter!
223,School Daze - Part 2,Princess Celestia,Princess Celestia,"Find the students quickly, Twilight, or I fear our world will be at war!",Twilight! I was so relieved to get your letter!,Princess Celestia,"I seem to recall something about Earth ponies, unicorns, and Pegasi doing something similar, don't you?"
224,School Daze - Part 2,Princess Celestia,Princess Celestia,Twilight! I was so relieved to get your letter!,"I seem to recall something about Earth ponies, unicorns, and Pegasi doing something similar, don't you?",,
225,School Raze - Part 1,Princess Celestia,,,Ah! It is even more terrible than we feared! Magic is disappearing all across Equestria!,Princess Celestia,"If he has found some way to escape his prison or work from within it, he could be responsible for this."
226,School Raze - Part 1,Princess Celestia,Princess Celestia,Ah! It is even more terrible than we feared! Magic is disappearing all across Equestria!,"If he has found some way to escape his prison or work from within it, he could be responsible for this.",Princess Celestia,"And finally, magical artifacts will stop working. When the sun sets on the third day, the magic in our world will be gone forever!"
227,School Raze - Part 1,Princess Celestia,Princess Celestia,"If he has found some way to escape his prison or work from within it, he could be responsible for this.","And finally, magical artifacts will stop working. When the sun sets on the third day, the magic in our world will be gone forever!",Princess Celestia,"On the second day, creatures will lose their magic abilities."
228,School Raze - Part 1,Princess Celestia,Princess Celestia,"And finally, magical artifacts will stop working. When the sun sets on the third day, the magic in our world will be gone forever!","On the second day, creatures will lose their magic abilities.",Princess Celestia,"Star Swirl believes the power will drain from our land in three days. First, unicorn magic and spells will fail."
229,School Raze - Part 1,Princess Celestia,Princess Celestia,"On the second day, creatures will lose their magic abilities.","Star Swirl believes the power will drain from our land in three days. First, unicorn magic and spells will fail.",Princess Celestia,"Thank you, all. We will search for ways to protect Equestria in your absence."
230,School Raze - Part 1,Princess Celestia,Princess Celestia,"Star Swirl believes the power will drain from our land in three days. First, unicorn magic and spells will fail.","Thank you, all. We will search for ways to protect Equestria in your absence.",Princess Celestia,"Throughout our city, ponies have been reporting tales of their magic failing. Spells going wrong. Potions not working."
231,School Raze - Part 1,Princess Celestia,Princess Celestia,"Thank you, all. We will search for ways to protect Equestria in your absence.","Throughout our city, ponies have been reporting tales of their magic failing. Spells going wrong. Potions not working.",,
232,School Raze - Part 2,Princess Celestia,,,"As for Cozy Glow, I can assure you <U+0097> where she's going, she won't be causing any more trouble.",Princess Celestia,Magic is disappearing all across Equestria!
233,School Raze - Part 2,Princess Celestia,Princess Celestia,"As for Cozy Glow, I can assure you <U+0097> where she's going, she won't be causing any more trouble.",Magic is disappearing all across Equestria!,,
234,Shadow Play - Part 1,Princess Celestia,,,It appears so.,Princess Celestia,"I've always wondered what happened to Star Swirl. This is quite a discovery, Sunburst."
235,Shadow Play - Part 1,Princess Celestia,Princess Celestia,It appears so.,"I've always wondered what happened to Star Swirl. This is quite a discovery, Sunburst.",Princess Celestia,"My Olde Ponish is a bit rusty, but I wonder if the answers can be found somewhere within the pages of this book."
236,Shadow Play - Part 1,Princess Celestia,Princess Celestia,"I've always wondered what happened to Star Swirl. This is quite a discovery, Sunburst.","My Olde Ponish is a bit rusty, but I wonder if the answers can be found somewhere within the pages of this book.",Princess Celestia,You might find you need help.
237,Shadow Play - Part 1,Princess Celestia,Princess Celestia,"My Olde Ponish is a bit rusty, but I wonder if the answers can be found somewhere within the pages of this book.",You might find you need help.,,
238,Shadow Play - Part 2,Princess Celestia,,,Then I hope you will return to Canterlot on occasion and share the wisdom of your great experience with the next generation of ponies.,Princess Celestia,"Well, it has been over a thousand years. Will you stay here and teach magic once again? My sister and I have such fond memories of your lessons."
239,Shadow Play - Part 2,Princess Celestia,Princess Celestia,Then I hope you will return to Canterlot on occasion and share the wisdom of your great experience with the next generation of ponies.,"Well, it has been over a thousand years. Will you stay here and teach magic once again? My sister and I have such fond memories of your lessons.",,
240,Slice of Life,Princess Celestia,,,"[hushed] Next time, you can just bring your own gift, and I'll bring mine.",Princess Celestia,"[hushed] Well, we can't just come to this wedding empty-hoofed!"
241,Slice of Life,Princess Celestia,Princess Celestia,"[hushed] Next time, you can just bring your own gift, and I'll bring mine.","[hushed] Well, we can't just come to this wedding empty-hoofed!",Princess Celestia,"[hushed] [groans] Well, this is just wonderful!"
242,Slice of Life,Princess Celestia,Princess Celestia,"[hushed] Well, we can't just come to this wedding empty-hoofed!","[hushed] [groans] Well, this is just wonderful!",Princess Celestia,[hushed] What do you mean you left it on the counter?!
243,Slice of Life,Princess Celestia,Princess Celestia,"[hushed] [groans] Well, this is just wonderful!",[hushed] What do you mean you left it on the counter?!,,
244,Sonic Rainboom,Princess Celestia,,,"Excellent. Well done, Rarity.",Princess Celestia,"So Twilight Sparkle, did you learn anything about friendship from this experience?"
245,Sonic Rainboom,Princess Celestia,Princess Celestia,"Excellent. Well done, Rarity.","So Twilight Sparkle, did you learn anything about friendship from this experience?",Princess Celestia,"I know she is, my dear. That's why, for her incredible act of bravery and her spectacular sonic rainboom, I'm presenting the grand prize for Best Young Flyer to this year's winner, Miss Rainbow Dash!"
246,Sonic Rainboom,Princess Celestia,Princess Celestia,"So Twilight Sparkle, did you learn anything about friendship from this experience?","I know she is, my dear. That's why, for her incredible act of bravery and her spectacular sonic rainboom, I'm presenting the grand prize for Best Young Flyer to this year's winner, Miss Rainbow Dash!",Princess Celestia,"Hello, Twilight Sparkle, and hello to your friends too."
247,Sonic Rainboom,Princess Celestia,Princess Celestia,"I know she is, my dear. That's why, for her incredible act of bravery and her spectacular sonic rainboom, I'm presenting the grand prize for Best Young Flyer to this year's winner, Miss Rainbow Dash!","Hello, Twilight Sparkle, and hello to your friends too.",,
248,Swarm of the Century,Princess Celestia,,,"I'm so proud of you, Twilight Sparkle, and I'm very impressed with your friends as well. It sounds like you're all learning so much from each other.",Princess Celestia,Haven't you learned anything about friendship?
249,Swarm of the Century,Princess Celestia,Princess Celestia,"I'm so proud of you, Twilight Sparkle, and I'm very impressed with your friends as well. It sounds like you're all learning so much from each other.",Haven't you learned anything about friendship?,Princess Celestia,"Before I have to go, would you care to give me your latest report on the magic of friendship in person?"
250,Swarm of the Century,Princess Celestia,Princess Celestia,Haven't you learned anything about friendship?,"Before I have to go, would you care to give me your latest report on the magic of friendship in person?",Princess Celestia,"Yes, a swarm of incredibly bothersome creatures has invaded the poor town. I'm sorry Twilight, to have to put you all through so much trouble."
251,Swarm of the Century,Princess Celestia,Princess Celestia,"Before I have to go, would you care to give me your latest report on the magic of friendship in person?","Yes, a swarm of incredibly bothersome creatures has invaded the poor town. I'm sorry Twilight, to have to put you all through so much trouble.",Princess Celestia,"Unfortunately, that visit is going to have to wait for another time. I'm afraid an emergency has come up in Fillydelphia. Apparently there's been some sort of infestation."
252,Swarm of the Century,Princess Celestia,Princess Celestia,"Yes, a swarm of incredibly bothersome creatures has invaded the poor town. I'm sorry Twilight, to have to put you all through so much trouble.","Unfortunately, that visit is going to have to wait for another time. I'm afraid an emergency has come up in Fillydelphia. Apparently there's been some sort of infestation.",Princess Celestia,I'm terribly honored that you and the good citizens of Ponyville have organized a parade in honor of my visit.
253,Swarm of the Century,Princess Celestia,Princess Celestia,"Unfortunately, that visit is going to have to wait for another time. I'm afraid an emergency has come up in Fillydelphia. Apparently there's been some sort of infestation.",I'm terribly honored that you and the good citizens of Ponyville have organized a parade in honor of my visit.,Princess Celestia,"Ah, what is this? Oh ho ho, these creatures are adorable."
254,Swarm of the Century,Princess Celestia,Princess Celestia,I'm terribly honored that you and the good citizens of Ponyville have organized a parade in honor of my visit.,"Ah, what is this? Oh ho ho, these creatures are adorable.",Princess Celestia,"So lovely to see you again, as well as your friends."
255,Swarm of the Century,Princess Celestia,Princess Celestia,"Ah, what is this? Oh ho ho, these creatures are adorable.","So lovely to see you again, as well as your friends.",Princess Celestia,"Twilight Sparkle, my prized pupil."
256,Swarm of the Century,Princess Celestia,Princess Celestia,"So lovely to see you again, as well as your friends.","Twilight Sparkle, my prized pupil.",,
257,Sweet and Elite,Princess Celestia,,,"Hm, a very valuable lesson to have learned.",Princess Celestia,Now that I would like to hear.
258,Sweet and Elite,Princess Celestia,Princess Celestia,"Hm, a very valuable lesson to have learned.",Now that I would like to hear.,Princess Celestia,Enjoy your stay.
259,Sweet and Elite,Princess Celestia,Princess Celestia,Now that I would like to hear.,Enjoy your stay.,Princess Celestia,I'll leave you to get settled.
260,Sweet and Elite,Princess Celestia,Princess Celestia,Enjoy your stay.,I'll leave you to get settled.,Princess Celestia,"It's nothing, really."
261,Sweet and Elite,Princess Celestia,Princess Celestia,I'll leave you to get settled.,"It's nothing, really.",Princess Celestia,You're very welcome.
262,Sweet and Elite,Princess Celestia,Princess Celestia,"It's nothing, really.",You're very welcome.,Princess Celestia,"Twilight Sparkle said you were coming to Canterlot for a visit, and asked if I might accommodate you."
263,Sweet and Elite,Princess Celestia,Princess Celestia,You're very welcome.,"Twilight Sparkle said you were coming to Canterlot for a visit, and asked if I might accommodate you.",Princess Celestia,You are very we<U+0096>
264,Sweet and Elite,Princess Celestia,Princess Celestia,"Twilight Sparkle said you were coming to Canterlot for a visit, and asked if I might accommodate you.",You are very we<U+0096>,,
265,The Best Night Ever,Princess Celestia,,,"Oh, Twilight. The Grand Galloping Gala is always awful.",Princess Celestia,Twilight! It is so lovely to see my star student.
266,The Best Night Ever,Princess Celestia,Princess Celestia,"Oh, Twilight. The Grand Galloping Gala is always awful.",Twilight! It is so lovely to see my star student.,Princess Celestia,"That is why I was thrilled you were all attending. I was hoping you could liven things up a bit. And while the evening may not have gone as you planned, I'm sure you'll agree that in the end it didn't turn out so bad for this group of friends."
267,The Best Night Ever,Princess Celestia,Princess Celestia,Twilight! It is so lovely to see my star student.,"That is why I was thrilled you were all attending. I was hoping you could liven things up a bit. And while the evening may not have gone as you planned, I'm sure you'll agree that in the end it didn't turn out so bad for this group of friends.",Princess Celestia,"Well, I want you right by my side the entire evening, so we'll have plenty of time together."
268,The Best Night Ever,Princess Celestia,Princess Celestia,"That is why I was thrilled you were all attending. I was hoping you could liven things up a bit. And while the evening may not have gone as you planned, I'm sure you'll agree that in the end it didn't turn out so bad for this group of friends.","Well, I want you right by my side the entire evening, so we'll have plenty of time together.",Princess Celestia,Welcome to the Grand Galloping Gala.
269,The Best Night Ever,Princess Celestia,Princess Celestia,"Well, I want you right by my side the entire evening, so we'll have plenty of time together.",Welcome to the Grand Galloping Gala.,Princess Celestia,[in background] Good evening! So nice to see you. Welcome!
270,The Best Night Ever,Princess Celestia,Princess Celestia,Welcome to the Grand Galloping Gala.,[in background] Good evening! So nice to see you. Welcome!,Princess Celestia,Run.
271,The Best Night Ever,Princess Celestia,Princess Celestia,[in background] Good evening! So nice to see you. Welcome!,Run.,Princess Celestia,That was the best Grand Galloping Gala ever!
272,The Best Night Ever,Princess Celestia,Princess Celestia,Run.,That was the best Grand Galloping Gala ever!,Princess Celestia,"Yes. Me too, Twi... Oh, good evening! Welcome to the Gala. Which is why I... Ladies! Lovely to see you again."
273,The Best Night Ever,Princess Celestia,Princess Celestia,That was the best Grand Galloping Gala ever!,"Yes. Me too, Twi... Oh, good evening! Welcome to the Gala. Which is why I... Ladies! Lovely to see you again.",,
274,The Crystal Empire - Part 1,Princess Celestia,,,[gasp] Find Princess Cadance and Shining Armor.,Princess Celestia,"But not before he was able to put a curse upon the Empire. A curse that caused it to vanish into thin air. If the Empire is filled with hope and love, those things are reflected across all of Equestria. If hatred and fear take hold... Which is why I need your help finding a way to protect it."
275,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,[gasp] Find Princess Cadance and Shining Armor.,"But not before he was able to put a curse upon the Empire. A curse that caused it to vanish into thin air. If the Empire is filled with hope and love, those things are reflected across all of Equestria. If hatred and fear take hold... Which is why I need your help finding a way to protect it.",Princess Celestia,"There wouldn't be. Few remember it ever existed at all. Even my knowledge of the Empire is limited. But what I do know is that it contains a powerful magic. One thousand years ago, King Sombra, a unicorn whose heart was black as night, took over the Crystal Empire."
276,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,"But not before he was able to put a curse upon the Empire. A curse that caused it to vanish into thin air. If the Empire is filled with hope and love, those things are reflected across all of Equestria. If hatred and fear take hold... Which is why I need your help finding a way to protect it.","There wouldn't be. Few remember it ever existed at all. Even my knowledge of the Empire is limited. But what I do know is that it contains a powerful magic. One thousand years ago, King Sombra, a unicorn whose heart was black as night, took over the Crystal Empire.",Princess Celestia,By joining Princess Cadance and Shining Armor in the Crystal Empire.
277,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,"There wouldn't be. Few remember it ever existed at all. Even my knowledge of the Empire is limited. But what I do know is that it contains a powerful magic. One thousand years ago, King Sombra, a unicorn whose heart was black as night, took over the Crystal Empire.",By joining Princess Cadance and Shining Armor in the Crystal Empire.,Princess Celestia,"He is. And your Ponyville friends will join you there as well. I have every confidence you will succeed. And when you do, I'll know you are ready to move on to the next level of your studies."
278,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,By joining Princess Cadance and Shining Armor in the Crystal Empire.,"He is. And your Ponyville friends will join you there as well. I have every confidence you will succeed. And when you do, I'll know you are ready to move on to the next level of your studies.",Princess Celestia,You won't.
279,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,"He is. And your Ponyville friends will join you there as well. I have every confidence you will succeed. And when you do, I'll know you are ready to move on to the next level of your studies.",You won't.,Princess Celestia,"You won't. But Twilight, in the end, it must be you and you alone who ultimately assists Princess Cadance and Shining Armor in doing what needs to be done to protect the Empire. Do you understand?"
280,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,You won't.,"You won't. But Twilight, in the end, it must be you and you alone who ultimately assists Princess Cadance and Shining Armor in doing what needs to be done to protect the Empire. Do you understand?",Princess Celestia,This is a different kind of test. The Crystal Empire has returned.
281,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,"You won't. But Twilight, in the end, it must be you and you alone who ultimately assists Princess Cadance and Shining Armor in doing what needs to be done to protect the Empire. Do you understand?",This is a different kind of test. The Crystal Empire has returned.,Princess Celestia,"Trust me, little sister."
282,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,This is a different kind of test. The Crystal Empire has returned.,"Trust me, little sister.",Princess Celestia,"She will succeed at her task. And when she does, we'll know that she is that much closer to being ready."
283,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,"Trust me, little sister.","She will succeed at her task. And when she does, we'll know that she is that much closer to being ready.",Princess Celestia,"It is, as I said, a different kind of test. But one I'm certain you will pass."
284,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,"She will succeed at her task. And when she does, we'll know that she is that much closer to being ready.","It is, as I said, a different kind of test. But one I'm certain you will pass.",Princess Celestia,"He was ultimately overthrown, turned to shadow, and banished to the ice of the arctic north."
285,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,"It is, as I said, a different kind of test. But one I'm certain you will pass.","He was ultimately overthrown, turned to shadow, and banished to the ice of the arctic north.",Princess Celestia,Yes?
286,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,"He was ultimately overthrown, turned to shadow, and banished to the ice of the arctic north.",Yes?,Princess Celestia,Yes. Princess Cadance and Shining Armor are already there. The others will be joining them soon.
287,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,Yes?,Yes. Princess Cadance and Shining Armor are already there. The others will be joining them soon.,Princess Celestia,Then go. There is no time to lose.
288,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,Yes. Princess Cadance and Shining Armor are already there. The others will be joining them soon.,Then go. There is no time to lose.,Princess Celestia,"My dearest Twilight, you must come to Canterlot at once."
289,The Crystal Empire - Part 1,Princess Celestia,Princess Celestia,Then go. There is no time to lose.,"My dearest Twilight, you must come to Canterlot at once.",,
290,The Crystal Empire - Part 2,Princess Celestia,,,The Crystal Empire has returned.,Princess Celestia,It must be you and you alone.
291,The Crystal Empire - Part 2,Princess Celestia,Princess Celestia,The Crystal Empire has returned.,It must be you and you alone.,Princess Celestia,What are you doing here?
292,The Crystal Empire - Part 2,Princess Celestia,Princess Celestia,It must be you and you alone.,What are you doing here?,Princess Celestia,And now you must go.
293,The Crystal Empire - Part 2,Princess Celestia,Princess Celestia,What are you doing here?,And now you must go.,Princess Celestia,"Doesn't matter to me. You failed the test, Twilight!"
294,The Crystal Empire - Part 2,Princess Celestia,Princess Celestia,And now you must go.,"Doesn't matter to me. You failed the test, Twilight!",Princess Celestia,"Not only will you not move on to the next level of your studies, you won't continue your studies at all!"
295,The Crystal Empire - Part 2,Princess Celestia,Princess Celestia,"Doesn't matter to me. You failed the test, Twilight!","Not only will you not move on to the next level of your studies, you won't continue your studies at all!",Princess Celestia,Didn't I?
296,The Crystal Empire - Part 2,Princess Celestia,Princess Celestia,"Not only will you not move on to the next level of your studies, you won't continue your studies at all!",Didn't I?,Princess Celestia,It's beautiful.
297,The Crystal Empire - Part 2,Princess Celestia,Princess Celestia,Didn't I?,It's beautiful.,Princess Celestia,"Twilight, as I understand it, Spike brought Princess Cadance the Crystal Heart because you weren't sure how quickly you could find a way to escape the tower. You weren't willing to risk the future of the citizens of the Crystal Empire in an effort to guarantee your own. Far better that I have a student who understands the meaning of self-sacrifice than one who only looks out for her own best interests."
298,The Crystal Empire - Part 2,Princess Celestia,Princess Celestia,It's beautiful.,"Twilight, as I understand it, Spike brought Princess Cadance the Crystal Heart because you weren't sure how quickly you could find a way to escape the tower. You weren't willing to risk the future of the citizens of the Crystal Empire in an effort to guarantee your own. Far better that I have a student who understands the meaning of self-sacrifice than one who only looks out for her own best interests.",,
299,The Crystalling - Part 1,Princess Celestia,,,The birth of an Alicorn is something Equestria has never seen!,Princess Celestia,It appears her magic is more powerful than that of a newborn unicorn!
300,The Crystalling - Part 1,Princess Celestia,Princess Celestia,The birth of an Alicorn is something Equestria has never seen!,It appears her magic is more powerful than that of a newborn unicorn!,Princess Celestia,"In light of the little one's abilities, this Crystalling might be more important than ever. [to Cadance] Perhaps you should address your subjects and remind them of that."
301,The Crystalling - Part 1,Princess Celestia,Princess Celestia,It appears her magic is more powerful than that of a newborn unicorn!,"In light of the little one's abilities, this Crystalling might be more important than ever. [to Cadance] Perhaps you should address your subjects and remind them of that.",,
302,The Crystalling - Part 2,Princess Celestia,,,"Indeed. I'm glad to see you've found a way to share your unique gift, Sunburst. You may be more of a wizard than you think.",Princess Celestia,An old student of mine believes he does.
303,The Crystalling - Part 2,Princess Celestia,Princess Celestia,"Indeed. I'm glad to see you've found a way to share your unique gift, Sunburst. You may be more of a wizard than you think.",An old student of mine believes he does.,Princess Celestia,"Push them back, my sister!"
304,The Crystalling - Part 2,Princess Celestia,Princess Celestia,An old student of mine believes he does.,"Push them back, my sister!",Princess Celestia,"We will do what we can, but you must hurry."
305,The Crystalling - Part 2,Princess Celestia,Princess Celestia,"Push them back, my sister!","We will do what we can, but you must hurry.",Princess Celestia,Perhaps.
306,The Crystalling - Part 2,Princess Celestia,Princess Celestia,"We will do what we can, but you must hurry.",Perhaps.,Princess Celestia,"I wouldn't advise it, Rainbow Dash. Those storm clouds are not like the ones you know."
307,The Crystalling - Part 2,Princess Celestia,Princess Celestia,Perhaps.,"I wouldn't advise it, Rainbow Dash. Those storm clouds are not like the ones you know.",Princess Celestia,"I'm afraid Twilight is correct, and the storm clouds are already forming."
308,The Crystalling - Part 2,Princess Celestia,Princess Celestia,"I wouldn't advise it, Rainbow Dash. Those storm clouds are not like the ones you know.","I'm afraid Twilight is correct, and the storm clouds are already forming.",,
309,The Cutie Mark Chronicles,Princess Celestia,,,"One other thing, Twilight.",Princess Celestia,Well?
310,The Cutie Mark Chronicles,Princess Celestia,Princess Celestia,"One other thing, Twilight.",Well?,Princess Celestia,But you need to learn to tame these abilities through focused study.
311,The Cutie Mark Chronicles,Princess Celestia,Princess Celestia,Well?,But you need to learn to tame these abilities through focused study.,Princess Celestia,You have a very special gift. I don't think I've ever come across a unicorn with your raw abilities.
312,The Cutie Mark Chronicles,Princess Celestia,Princess Celestia,But you need to learn to tame these abilities through focused study.,You have a very special gift. I don't think I've ever come across a unicorn with your raw abilities.,Princess Celestia,Twilight Sparkle.
313,The Cutie Mark Chronicles,Princess Celestia,Princess Celestia,You have a very special gift. I don't think I've ever come across a unicorn with your raw abilities.,Twilight Sparkle.,Princess Celestia,"Twilight Sparkle, I'd like to make you my own personal prot<e9>g<e9> here at the school."
314,The Cutie Mark Chronicles,Princess Celestia,Princess Celestia,Twilight Sparkle.,"Twilight Sparkle, I'd like to make you my own personal prot<e9>g<e9> here at the school.",,
315,The Return of Harmony Part 1,Princess Celestia,,,"I thought the spell we cast would keep him contained forever, but since Luna and I are no longer connected to the Elements, the spell has been broken.",Princess Celestia,"Thank you, Twilight. Thank you, all."
316,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,"I thought the spell we cast would keep him contained forever, but since Luna and I are no longer connected to the Elements, the spell has been broken.","Thank you, Twilight. Thank you, all.",Princess Celestia,Follow me.
317,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,"Thank you, Twilight. Thank you, all.",Follow me.,Princess Celestia,"I've called you here for a matter of great importance. It seems an old foe of mine, someone I thought I had defeated long ago, has returned. His name... is Discord."
318,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,Follow me.,"I've called you here for a matter of great importance. It seems an old foe of mine, someone I thought I had defeated long ago, has returned. His name... is Discord.",Princess Celestia,"Discord is the mischievous spirit of disharmony. Before my sister and I stood up to him, he ruled Equestria in an eternal state of unrest and unhappiness. Luna and I saw how miserable life was for Earth ponies, Pegasi, and unicorns alike, so after discovering the Elements of Harmony, we combined our powers and rose up against him, turning him to stone."
319,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,"I've called you here for a matter of great importance. It seems an old foe of mine, someone I thought I had defeated long ago, has returned. His name... is Discord.","Discord is the mischievous spirit of disharmony. Before my sister and I stood up to him, he ruled Equestria in an eternal state of unrest and unhappiness. Luna and I saw how miserable life was for Earth ponies, Pegasi, and unicorns alike, so after discovering the Elements of Harmony, we combined our powers and rose up against him, turning him to stone.",Princess Celestia,"This is Canterlot Tower, where the Elements are kept inside since all of you recovered them. I need you to wield the Elements of Harmony once again and stop Discord before he thrusts all of Equestria into eternal chaos."
